,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
1055,1055,T1164,GW17, The Most wins of History are Gheorghe Hagi   7 times.  The Competition of History are All levels of Romanian and international football.  The First award of History are 1966.  The First winner of History are Nicolae Dobrin. ,The Romanian Footballer of the Year has never had a repeat winner.,0,the most wins of history are gheorghe hagi   7 times .   the competition of history are all levels of romanian and international football .   the first award of history are 1966 .   the first winner of history are nicolae dobrin . ,"[(('times', 9), ('year', 5), 0, ['Co-Hyponym']), (('year', 5), ('times', 9), 1, ['Co-Hyponym']), (('competition', 12), ('winner', 11), 0, ['Co-Hyponym']), (('winner', 11), ('competition', 12), 1, ['Co-Hyponym']), (('footballer', 2), ('football', 22), 1, ['DerivedFrom']), (('first', 25), ('winner', 11), 0, ['RelatedTo']), (('first', 33), ('winner', 11), 0, ['RelatedTo'])]"
1056,1056,T1164,GW0, The Most wins of History are Gheorghe Hagi   7 times.  The Competition of History are All levels of Romanian and international football.  The First award of History are 1966.  The First winner of History are Nicolae Dobrin. ,The Romanian Footballer of the Year award has been given out over fifty times.,2,the most wins of history are gheorghe hagi   7 times .   the competition of history are all levels of romanian and international football .   the first award of history are 1966 .   the first winner of history are nicolae dobrin . ,"[(('history', 4), ('times', 13), 0, ['RelatedTo']), (('times', 9), ('year', 5), 0, ['Co-Hyponym']), (('year', 5), ('times', 9), 1, ['Co-Hyponym']), (('history', 14), ('times', 13), 0, ['RelatedTo']), (('footballer', 2), ('football', 22), 1, ['DerivedFrom']), (('first', 25), ('award', 6), 0, ['Hypernym']), (('award', 6), ('first', 25), 1, ['Hyponym']), (('history', 28), ('times', 13), 0, ['RelatedTo']), (('first', 33), ('award', 6), 0, ['Hypernym']), (('award', 6), ('first', 33), 1, ['Hyponym']), (('history', 36), ('times', 13), 0, ['RelatedTo'])]"
1057,1057,T1164,GW0, The Most wins of History are Gheorghe Hagi   7 times.  The Competition of History are All levels of Romanian and international football.  The Local name of History are Jucătorul român al anului / Trofeul Nicolae Dobrin   (Romanian).  The First winner of History are Nicolae Dobrin. ,Gheorghe Hagi won the Romanian Footballer of the Year award in his rookie year.,1,the most wins of history are gheorghe hagi   7 times .   the competition of history are all levels of romanian and international football .   the local name of history are jucătorul român al anului  /  trofeul nicolae dobrin    ( romanian )  .   the first winner of history are nicolae dobrin . ,"[(('times', 9), ('year', 8), 0, ['Co-Hyponym']), (('year', 8), ('times', 9), 1, ['Co-Hyponym']), (('times', 9), ('year', 13), 0, ['Co-Hyponym']), (('year', 13), ('times', 9), 1, ['Co-Hyponym']), (('footballer', 5), ('football', 22), 1, ['DerivedFrom']), (('romanian', 4), ('român', 31), 1, ['Synonym']), (('first', 43), ('award', 9), 0, ['Hypernym']), (('award', 9), ('first', 43), 1, ['Hyponym'])]"
1058,1058,T1164,GW0, The Most wins of History are Gheorghe Hagi   7 times.  The Competition of History are All levels of Romanian and international football.  The First award of History are 1966.  The First winner of History are Nicolae Dobrin. ,The Romanian Football of the Year award is only twenty years old.,0,the most wins of history are gheorghe hagi   7 times .   the competition of history are all levels of romanian and international football .   the first award of history are 1966 .   the first winner of history are nicolae dobrin . ,"[(('history', 4), ('years', 10), 0, ['RelatedTo']), (('history', 4), ('old', 11), 0, ['RelatedTo', 'Co-Hyponym']), (('old', 11), ('history', 4), 1, ['Co-Hyponym']), (('times', 9), ('year', 5), 0, ['Co-Hyponym']), (('year', 5), ('times', 9), 1, ['Co-Hyponym']), (('times', 9), ('years', 10), 0, ['Co-Hyponym']), (('years', 10), ('times', 9), 1, ['Co-Hyponym']), (('history', 14), ('years', 10), 0, ['RelatedTo']), (('history', 14), ('old', 11), 0, ['RelatedTo', 'Co-Hyponym']), (('old', 11), ('history', 14), 1, ['Co-Hyponym']), (('first', 25), ('award', 6), 0, ['Hypernym']), (('award', 6), ('first', 25), 1, ['Hyponym']), (('history', 28), ('years', 10), 0, ['RelatedTo']), (('history', 28), ('old', 11), 0, ['RelatedTo', 'Co-Hyponym']), (('old', 11), ('history', 28), 1, ['Co-Hyponym']), (('first', 33), ('award', 6), 0, ['Hypernym']), (('award', 6), ('first', 33), 1, ['Hyponym']), (('history', 36), ('years', 10), 0, ['RelatedTo']), (('history', 36), ('old', 11), 0, ['RelatedTo', 'Co-Hyponym']), (('old', 11), ('history', 36), 1, ['Co-Hyponym'])]"
1059,1059,T1164,GW28, The Most wins of History are Gheorghe Hagi   7 times.  The Competition of History are All levels of Romanian and international football.  The First award of History are 1966.  The First winner of History are Nicolae Dobrin. ,Romanian Footballer of the Year has been awarded every year since 1966.,2,the most wins of history are gheorghe hagi   7 times .   the competition of history are all levels of romanian and international football .   the first award of history are 1966 .   the first winner of history are nicolae dobrin . ,"[(('times', 9), ('year', 4), 0, ['Co-Hyponym']), (('year', 4), ('times', 9), 1, ['Co-Hyponym']), (('times', 9), ('year', 9), 0, ['Co-Hyponym']), (('year', 9), ('times', 9), 1, ['Co-Hyponym']), (('footballer', 1), ('football', 22), 1, ['DerivedFrom']), (('awarded', 7), ('award', 26), 1, ['FormOf', 'RelatedTo'])]"
1060,1060,T1164,GW28, The Most wins of History are Gheorghe Hagi   7 times.  The Competition of History are All levels of Romanian and international football.  The First award of History are 1966.  The First winner of History are Nicolae Dobrin. ,Romanian Footballer of the Year is awarded a monetary prize.,1,the most wins of history are gheorghe hagi   7 times .   the competition of history are all levels of romanian and international football .   the first award of history are 1966 .   the first winner of history are nicolae dobrin . ,"[(('times', 9), ('year', 4), 0, ['Co-Hyponym']), (('year', 4), ('times', 9), 1, ['Co-Hyponym']), (('prize', 9), ('competition', 12), 1, ['RelatedTo']), (('footballer', 1), ('football', 22), 1, ['DerivedFrom']), (('awarded', 6), ('award', 26), 1, ['FormOf', 'RelatedTo']), (('award', 26), ('prize', 9), 0, ['RelatedTo', 'Synonym', 'Hyponym', 'SimilarTo']), (('prize', 9), ('award', 26), 1, ['Hypernym', 'RelatedTo', 'Synonym'])]"
1061,1061,T1164,GW28, The Competition of History are All levels of Romanian and international football.  The Local name of History are Jucătorul român al anului / Trofeul Nicolae Dobrin   (Romanian).  The First award of History are 1966.  The First winner of History are Nicolae Dobrin. ,Romanian Footballer of the Year award is given to a new footballer every year.,0,the competition of history are all levels of romanian and international football .   the local name of history are jucătorul român al anului  /  trofeul nicolae dobrin    ( romanian )  .   the first award of history are 1966 .   the first winner of history are nicolae dobrin . ,"[(('footballer', 1), ('football', 11), 1, ['DerivedFrom']), (('footballer', 11), ('football', 11), 1, ['DerivedFrom']), (('name', 15), ('given', 7), 0, ['RelatedTo']), (('romanian', 0), ('român', 20), 1, ['Synonym']), (('first', 32), ('award', 5), 0, ['Hypernym']), (('award', 5), ('first', 32), 1, ['Hyponym']), (('first', 40), ('award', 5), 0, ['Hypernym']), (('award', 5), ('first', 40), 1, ['Hyponym'])]"
1062,1062,T1177,GW68," The Airport type of Runways are Public.  The Owner of Runways are City of New York.  The Hub for of Runways are American Airlines, Delta Air Lines, and JetBlue.  The Focus city for of Runways are Norwegian Air Shuttle. ","JFK Airport has runways of concrete and asphalt, as well as some helipads.",2,"the airport type of runways are public .   the owner of runways are city of new york .   the hub for of runways are american airlines ,  delta air lines ,  and jetblue .   the focus city for of runways are norwegian air shuttle . ","[(('jfk', 0), ('airport', 1), 1, ['IsA']), (('airport', 1), ('city', 13), 1, ['AtLocation']), (('air', 28), ('airport', 1), 0, ['AtLocation']), (('airport', 1), ('air', 28), 1, ['DerivedFrom']), (('airport', 1), ('city', 36), 1, ['AtLocation']), (('air', 42), ('airport', 1), 0, ['AtLocation']), (('airport', 1), ('air', 42), 1, ['DerivedFrom'])]"
1063,1063,T1177,GW68," The Airport type of Runways are Public.  The Operator of Runways are Port Authority of New York and New Jersey.  Runways was Opened on July 1, 1948 (1948-07-01).  The Hub for of Runways are American Airlines, Delta Air Lines, and JetBlue. ",The first helicopter landed at JFK Airport in 1951.,1,"the airport type of runways are public .   the operator of runways are port authority of new york and new jersey .   runways was opened on july 1 ,  1948  ( 1948 - 07 - 01 )  .   the hub for of runways are american airlines ,  delta air lines ,  and jetblue . ","[(('helicopter', 2), ('airport', 1), 1, ['AtLocation']), (('jfk', 5), ('airport', 1), 1, ['IsA']), (('airport', 6), ('port', 13), 1, ['DerivedFrom']), (('helicopter', 2), ('air', 48), 1, ['AtLocation']), (('air', 48), ('airport', 6), 0, ['AtLocation']), (('airport', 6), ('air', 48), 1, ['DerivedFrom'])]"
1064,1064,T1177,GW68," The Time zone of Runways are EST (UTC−05:00).  The Elevation AMSL of Runways are 13 ft / 4 m.  The Coordinates of Runways are 40°38′23″N 073°46′44″W﻿ / ﻿40.63972°N 73.77889°W﻿ / 40.63972; -73.77889Coordinates: 40°38′23″N 073°46′44″W﻿ / ﻿40.63972°N 73.77889°W﻿ / 40.63972; -73.77889.  Runways was Opened on July 1, 1948 (1948-07-01). ","The difference between the longest and shortest runway is 1,252 meters.",0,"the time zone of runways are est  ( utc−05 40 ° 38 ′ 23″n 073 ° 46 ′ 44″w﻿  /  ﻿40 . 63972 ° n 73 . 77889 ° w﻿  /  40 . 63972 ;   - 73 . 77889 .   runways was opened on july 1 ,  1948  ( 1948 - 07 - 01 )  . ","[(('runways', 4), ('runway', 7), 0, ['FormOf', 'RelatedTo']), (('runways', 40), ('runway', 7), 0, ['FormOf', 'RelatedTo'])]"
1065,1065,T1177,GW28," The Owner of Runways are City of New York.  The Operator of Runways are Port Authority of New York and New Jersey.  The Elevation AMSL of Runways are 13 ft / 4 m.  The Hub for of Runways are American Airlines, Delta Air Lines, and JetBlue. ",John F. Kennedy International Airport services tens of millions of passengers every year.,2,"the owner of runways are city of new york .   the operator of runways are port authority of new york and new jersey .   the elevation amsl of runways are 13 ft  /  4 m .   the hub for of runways are american airlines ,  delta air lines ,  and jetblue . ","[(('airport', 5), ('city', 5), 1, ['AtLocation']), (('year', 13), ('new', 7), 1, ['RelatedTo']), (('airport', 5), ('port', 15), 1, ['DerivedFrom']), (('year', 13), ('new', 18), 1, ['RelatedTo']), (('year', 13), ('new', 21), 1, ['RelatedTo']), (('delta', 45), ('f', 1), 0, ['Co-Hyponym']), (('f', 1), ('delta', 45), 1, ['Co-Hyponym']), (('air', 46), ('airport', 5), 0, ['AtLocation']), (('airport', 5), ('air', 46), 1, ['DerivedFrom'])]"
1066,1066,T1177,GW28," The Owner of Runways are City of New York.  The Operator of Runways are Port Authority of New York and New Jersey.  The Serves of Runways are New York metropolitan area.  The Hub for of Runways are American Airlines, Delta Air Lines, and JetBlue. ",John F. Kennedy International Airport is the busiest airport in America.,1,"the owner of runways are city of new york .   the operator of runways are port authority of new york and new jersey .   the serves of runways are new york metropolitan area .   the hub for of runways are american airlines ,  delta air lines ,  and jetblue . ","[(('airport', 5), ('city', 5), 1, ['AtLocation']), (('airport', 9), ('city', 5), 1, ['AtLocation']), (('airport', 5), ('port', 15), 1, ['DerivedFrom']), (('airport', 9), ('port', 15), 1, ['DerivedFrom']), (('area', 32), ('john', 0), 0, ['Hyponym']), (('john', 0), ('area', 32), 1, ['Hypernym']), (('american', 40), ('america', 11), 0, ['RelatedTo', 'DerivedFrom']), (('delta', 43), ('f', 1), 0, ['Co-Hyponym']), (('f', 1), ('delta', 43), 1, ['Co-Hyponym']), (('air', 44), ('airport', 5), 0, ['AtLocation']), (('airport', 5), ('air', 44), 1, ['DerivedFrom']), (('air', 44), ('airport', 9), 0, ['AtLocation']), (('airport', 9), ('air', 44), 1, ['DerivedFrom'])]"
1067,1067,T1177,GW28," The Airport type of Runways are Public.  The Operator of Runways are Port Authority of New York and New Jersey.  The Hub for of Runways are American Airlines, Delta Air Lines, and JetBlue.  The Focus city for of Runways are Norwegian Air Shuttle. ",John F. Kennedy International Airport is used solely for airplanes.,0,"the airport type of runways are public .   the operator of runways are port authority of new york and new jersey .   the hub for of runways are american airlines ,  delta air lines ,  and jetblue .   the focus city for of runways are norwegian air shuttle . ","[(('international', 4), ('airport', 1), 1, ['RelatedTo']), (('airport', 1), ('airplanes', 10), 0, ['UsedFor']), (('airport', 5), ('port', 13), 1, ['DerivedFrom']), (('new', 16), ('used', 7), 0, ['DistinctFrom']), (('used', 7), ('new', 16), 1, ['Antonym']), (('new', 19), ('used', 7), 0, ['DistinctFrom']), (('used', 7), ('new', 19), 1, ['Antonym']), (('delta', 31), ('f', 1), 0, ['Co-Hyponym']), (('f', 1), ('delta', 31), 1, ['Co-Hyponym']), (('air', 32), ('airport', 5), 0, ['AtLocation']), (('airport', 5), ('air', 32), 1, ['DerivedFrom']), (('airplanes', 10), ('air', 32), 1, ['AtLocation']), (('airport', 5), ('city', 40), 1, ['AtLocation']), (('air', 46), ('airport', 5), 0, ['AtLocation']), (('airport', 5), ('air', 46), 1, ['DerivedFrom']), (('airplanes', 10), ('air', 46), 1, ['AtLocation'])]"
1068,1068,T1177,GW0," The Operator of Runways are Port Authority of New York and New Jersey.  The Serves of Runways are New York metropolitan area.  The Location of Runways are Jamaica, Queens, New York.  The Focus city for of Runways are Norwegian Air Shuttle. ","Norwegian Air Shuttle is focused out of Queens, New York.",2,"the operator of runways are port authority of new york and new jersey .   the serves of runways are new york metropolitan area .   the location of runways are jamaica ,  queens ,  new york .   the focus city for of runways are norwegian air shuttle . ","[(('jersey', 12), ('new', 9), 0, ['RelatedTo']), (('jersey', 12), ('york', 10), 0, ['RelatedTo']), (('location', 25), ('air', 1), 0, ['Hyponym']), (('air', 1), ('location', 25), 1, ['Hypernym']), (('focused', 4), ('focus', 37), 1, ['FormOf', 'RelatedTo']), (('queens', 7), ('city', 38), 1, ['IsA']), (('city', 38), ('new', 9), 0, ['RelatedTo']), (('city', 38), ('york', 10), 0, ['RelatedTo']), (('york', 10), ('city', 38), 1, ['IsA', 'RelatedTo'])]"
1069,1069,T1177,GW0," The Owner of Runways are City of New York.  The Operator of Runways are Port Authority of New York and New Jersey.  The Serves of Runways are New York metropolitan area.  The Location of Runways are Jamaica, Queens, New York. ",JFK is the biggest airport in New York City.,1,"the owner of runways are city of new york .   the operator of runways are port authority of new york and new jersey .   the serves of runways are new york metropolitan area .   the location of runways are jamaica ,  queens ,  new york . ","[(('airport', 4), ('city', 5), 1, ['AtLocation']), (('city', 5), ('new', 6), 0, ['RelatedTo']), (('city', 5), ('york', 7), 0, ['RelatedTo']), (('york', 7), ('city', 5), 1, ['IsA', 'RelatedTo']), (('city', 8), ('new', 7), 1, ['RelatedTo']), (('york', 8), ('city', 8), 0, ['IsA', 'RelatedTo']), (('city', 8), ('york', 8), 1, ['RelatedTo']), (('airport', 4), ('port', 15), 1, ['DerivedFrom']), (('port', 15), ('city', 8), 0, ['RelatedTo']), (('city', 8), ('new', 18), 1, ['RelatedTo']), (('york', 19), ('city', 8), 0, ['IsA', 'RelatedTo']), (('city', 8), ('york', 19), 1, ['RelatedTo']), (('city', 8), ('new', 21), 1, ['RelatedTo']), (('jersey', 22), ('new', 6), 0, ['RelatedTo']), (('jersey', 22), ('york', 7), 0, ['RelatedTo']), (('city', 8), ('new', 29), 1, ['RelatedTo']), (('york', 30), ('city', 8), 0, ['IsA', 'RelatedTo']), (('city', 8), ('york', 30), 1, ['RelatedTo']), (('city', 8), ('metropolitan', 31), 1, ['RelatedTo']), (('city', 8), ('area', 32), 1, ['RelatedTo']), (('location', 35), ('city', 8), 0, ['Hyponym']), (('city', 8), ('location', 35), 1, ['Hypernym', 'RelatedTo']), (('queens', 41), ('city', 8), 0, ['IsA']), (('city', 8), ('new', 43), 1, ['RelatedTo']), (('york', 44), ('city', 8), 0, ['IsA', 'RelatedTo']), (('city', 8), ('york', 44), 1, ['RelatedTo'])]"
1070,1070,T1177,GW0," The Time zone of Runways are EST (UTC−05:00).  The Operator of Runways are Port Authority of New York and New Jersey.  The Serves of Runways are New York metropolitan area.  The Hub for of Runways are American Airlines, Delta Air Lines, and JetBlue. ",JFK's runways are made out of only one surface.,0,"the time zone of runways are est  ( utc−05 : 00 )  .   the operator of runways are port authority of new york and new jersey .   the serves of runways are new york metropolitan area .   the hub for of runways are american airlines ,  delta air lines ,  and jetblue . ","[(('port', 18), ('surface', 10), 0, ['Hypernym']), (('surface', 10), ('port', 18), 1, ['Hyponym']), (('new', 21), ('made', 5), 0, ['RelatedTo']), (('new', 24), ('made', 5), 0, ['RelatedTo']), (('new', 32), ('made', 5), 0, ['RelatedTo']), (('area', 35), ('surface', 10), 0, ['RelatedTo'])]"
1071,1071,T1179,GW22, The Sire of Brigadier Gerard are Queen's Hussar.  The Grandsire of Brigadier Gerard are March Past.  The Sex of Brigadier Gerard are Stallion.  The Foaled of Brigadier Gerard are 1968. ,"Brigadier Gerard was a British Thoroughbred racehorse and sire, foaled in 1968.",2,the sire of brigadier gerard are queen ' s hussar .   the grandsire of brigadier gerard are march past .   the sex of brigadier gerard are stallion .   the foaled of brigadier gerard are 1968 . ,"[(('grandsire', 12), ('sire', 8), 0, ['RelatedTo', 'DerivedFrom']), (('thoroughbred', 5), ('stallion', 26), 1, ['RelatedTo'])]"
1072,1072,T1179,GW22, The Breeder of Brigadier Gerard are John L. Hislop.  The Owner of Brigadier Gerard are Mr & Mrs. John L. Hislop.  The Dam of Brigadier Gerard are La Paiva.  The Damsire of Brigadier Gerard are Prince Chevalier. ,John L. Hislop has bred Brigadier Gerard only.,1,the breeder of brigadier gerard are john l .  hislop .   the owner of brigadier gerard are mr  &  mrs .  john l .  hislop .   the dam of brigadier gerard are la paiva .   the damsire of brigadier gerard are prince chevalier . ,
1073,1073,T1179,GW22, The Breeder of Brigadier Gerard are John L. Hislop.  The Owner of Brigadier Gerard are Mr & Mrs. John L. Hislop.  The Trainer of Brigadier Gerard are Dick Hern.  The Dam of Brigadier Gerard are La Paiva. ,Trainer of Brigadier Gerard is Mr & Mrs. John L. Hislop.,0,the breeder of brigadier gerard are john l .  hislop .   the owner of brigadier gerard are mr  &  mrs .  john l .  hislop .   the trainer of brigadier gerard are dick hern .   the dam of brigadier gerard are la paiva . ,
1074,1074,T1179,GW28, The Sire of Brigadier Gerard are Queen's Hussar.  The Breeder of Brigadier Gerard are John L. Hislop.  The Damsire of Brigadier Gerard are Prince Chevalier.  The Sex of Brigadier Gerard are Stallion. ,Brigadier Gerard is a British male racehorse.,2,the sire of brigadier gerard are queen ' s hussar .   the breeder of brigadier gerard are john l .  hislop .   the damsire of brigadier gerard are prince chevalier .   the sex of brigadier gerard are stallion . ,"[(('sire', 1), ('male', 5), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('male', 5), ('sire', 1), 1, ['Hyponym']), (('queen', 6), ('male', 5), 0, ['RelatedTo']), (('john', 17), ('male', 5), 0, ['RelatedTo']), (('sex', 32), ('male', 5), 0, ['RelatedTo']), (('male', 5), ('sex', 32), 1, ['IsA', 'RelatedTo']), (('stallion', 37), ('male', 5), 0, ['Hypernym']), (('male', 5), ('stallion', 37), 1, ['Hyponym'])]"
1075,1075,T1179,GW28, The Breeder of Brigadier Gerard are John L. Hislop.  The Sire of Brigadier Gerard are Queen's Hussar.  The Trainer of Brigadier Gerard are Dick Hern.  The Sex of Brigadier Gerard are Stallion. ,Brigadier Gerard was bred to race on the international horse racing circuit.,1,the breeder of brigadier gerard are john l .  hislop .   the sire of brigadier gerard are queen ' s hussar .   the trainer of brigadier gerard are dick hern .   the sex of brigadier gerard are stallion . ,"[(('sire', 12), ('horse', 9), 0, ['RelatedTo']), (('queen', 17), ('horse', 9), 0, ['Co-Hyponym']), (('horse', 9), ('queen', 17), 1, ['Co-Hyponym']), (('race', 5), ('sex', 32), 1, ['Synonym']), (('stallion', 37), ('horse', 9), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('horse', 9), ('stallion', 37), 1, ['RelatedTo', 'Synonym', 'Hyponym'])]"
1076,1076,T1179,GW28," The Grandsire of Brigadier Gerard are March Past.  The Record of Brigadier Gerard are 18: 17-1-0.  The Earnings of Brigadier Gerard are £253,024.70.   The Country of Brigadier Gerard are Great Britain. ",Brigadier Gerard has a perfect career win-loss record,0,"the grandsire of brigadier gerard are march past .   the record of brigadier gerard are 18 :  17 - 1 - 0 .   the earnings of brigadier gerard are £253 , 024 . 70 .    the country of brigadier gerard are great britain . ","[(('march', 6), ('career', 5), 0, ['Co-Hyponym']), (('career', 5), ('march', 6), 1, ['Co-Hyponym']), (('past', 7), ('perfect', 4), 0, ['Co-Hyponym']), (('perfect', 4), ('past', 7), 1, ['Co-Hyponym'])]"
1077,1077,T1179,GW1, The Sire of Brigadier Gerard are Queen's Hussar.  The Grandsire of Brigadier Gerard are March Past.  The Trainer of Brigadier Gerard are Dick Hern.  The Sex of Brigadier Gerard are Stallion. ,There was only one race that Brigadier Gerard ran that wasn't won by the horse.,2,the sire of brigadier gerard are queen ' s hussar .   the grandsire of brigadier gerard are march past .   the trainer of brigadier gerard are dick hern .   the sex of brigadier gerard are stallion . ,"[(('sire', 1), ('horse', 16), 0, ['RelatedTo']), (('queen', 6), ('horse', 16), 0, ['Co-Hyponym']), (('horse', 16), ('queen', 6), 1, ['Co-Hyponym']), (('race', 4), ('sex', 30), 1, ['Synonym']), (('stallion', 35), ('horse', 16), 0, ['Hypernym', 'IsA', 'RelatedTo']), (('horse', 16), ('stallion', 35), 1, ['RelatedTo', 'Synonym', 'Hyponym'])]"
1078,1078,T1179,GW1, The Breeder of Brigadier Gerard are John L. Hislop.  The Grandsire of Brigadier Gerard are March Past.  The Trainer of Brigadier Gerard are Dick Hern.  The Country of Brigadier Gerard are Great Britain. ,Great Britain is the only country that Brigadier Gerard raced in.,1,the breeder of brigadier gerard are john l .  hislop .   the grandsire of brigadier gerard are march past .   the trainer of brigadier gerard are dick hern .   the country of brigadier gerard are great britain . ,"[(('country', 30), ('britain', 1), 0, ['RelatedTo']), (('country', 5), ('britain', 36), 1, ['RelatedTo'])]"
1079,1079,T1179,GW1," The Grandsire of Brigadier Gerard are March Past.  The Record of Brigadier Gerard are 18: 17-1-0.  The Earnings of Brigadier Gerard are £253,024.70.   The Foaled of Brigadier Gerard are 1968. ",Brigadier Gerard was foaled in the early part of the 20th century.,0,"the grandsire of brigadier gerard are march past .   the record of brigadier gerard are 18 :  17 - 1 - 0 .   the earnings of brigadier gerard are £253 , 024 . 70 .    the foaled of brigadier gerard are 1968 . ","[(('past', 7), ('century', 11), 0, ['Co-Hyponym']), (('century', 11), ('past', 7), 1, ['Co-Hyponym']), (('record', 10), ('early', 6), 0, ['RelatedTo']), (('18', 15), ('century', 11), 0, ['Co-Hyponym']), (('century', 11), ('18', 15), 1, ['Co-Hyponym']), (('17', 17), ('century', 11), 0, ['Co-Hyponym']), (('century', 11), ('17', 17), 1, ['Co-Hyponym']), (('70', 33), ('century', 11), 0, ['Co-Hyponym']), (('century', 11), ('70', 33), 1, ['Co-Hyponym'])]"
1080,1080,T1182,GW4," Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Years active of Bradley Cooper are 1999-present.  The Spouse(s) of Bradley Cooper are Jennifer Esposito , ( m. 2006;  div. 2007).  The Partner(s) of Bradley Cooper are Irina Shayk (2015-present). ",Bradley Cooper was married for a year.,2,"bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the years active of bradley cooper are 1999 - present .   the spouse ( s )  of bradley cooper are jennifer esposito  ,   (  m .  2006 ;   div .  2007 )  .   the partner ( s )  of bradley cooper are irina shayk  ( 2015 - present )  . ","[(('age', 21), ('year', 6), 0, ['RelatedTo', 'Co-Hyponym']), (('year', 6), ('age', 21), 1, ['RelatedTo', 'Co-Hyponym']), (('years', 35), ('year', 6), 0, ['FormOf', 'RelatedTo', 'Co-Hyponym']), (('year', 6), ('years', 35), 1, ['Co-Hyponym']), (('active', 36), ('married', 3), 0, ['Co-Hyponym']), (('married', 3), ('active', 36), 1, ['Co-Hyponym']), (('married', 3), ('spouse', 46), 1, ['RelatedTo']), (('partner', 68), ('married', 3), 0, ['Co-Hyponym']), (('married', 3), ('partner', 68), 1, ['Co-Hyponym'])]"
1081,1081,T1182,GW4," Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Education of Bradley Cooper are Villanova University , Georgetown University (BA) , New School (MFA).  The Spouse(s) of Bradley Cooper are Jennifer Esposito , ( m. 2006;  div. 2007).  The Partner(s) of Bradley Cooper are Irina Shayk (2015-present). ",Bradley Cooper lives with Irina Shayk.,1,"bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the education of bradley cooper are villanova university  ,  georgetown university  ( ba )   ,  new school  ( mfa )  .   the spouse ( s )  of bradley cooper are jennifer esposito  ,   (  m .  2006 ;   div .  2007 )  .   the partner ( s )  of bradley cooper are irina shayk  ( 2015 - present )  . ","[(('age', 21), ('lives', 2), 0, ['RelatedTo'])]"
1082,1082,T1182,GW4," Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Residence of Bradley Cooper are New York City, U.S..  The Education of Bradley Cooper are Villanova University , Georgetown University (BA) , New School (MFA).  The Years active of Bradley Cooper are 1999-present. ",Bradley Cooper has lived in the United Kingdom.,0,"bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the residence of bradley cooper are new york city ,  u . s .  .   the education of bradley cooper are villanova university  ,  georgetown university  ( ba )   ,  new school  ( mfa )  .   the years active of bradley cooper are 1999 - present . ","[(('age', 21), ('lived', 3), 0, ['RelatedTo'])]"
1083,1083,T1182,GW28," The Awards of Bradley Cooper are Full list.   Bradley Cooper was Born on Bradley Charles Cooper ,  (1975-01-05) January 5, 1975 (age 43) , Philadelphia, Pennsylvania, U.S..  The Occupation of Bradley Cooper are Actor, and filmmaker.  The Residence of Bradley Cooper are New York City, U.S.. ",Bradley Cooper is an award-winning American actor.,2,"the awards of bradley cooper are full list .    bradley cooper was born on bradley charles cooper  ,    ( 1975 - 01 - 05 )  january 5 ,  1975  ( age 43 )   ,  philadelphia ,  pennsylvania ,  u . s .  .   the occupation of bradley cooper are actor ,  and filmmaker .   the residence of bradley cooper are new york city ,  u . s .  . ","[(('awards', 1), ('award', 4), 0, ['FormOf', 'RelatedTo'])]"
1084,1084,T1182,GW28," The Education of Bradley Cooper are Villanova University , Georgetown University (BA) , New School (MFA).  The Spouse(s) of Bradley Cooper are Jennifer Esposito , ( m. 2006;  div. 2007).  The Partner(s) of Bradley Cooper are Irina Shayk (2015-present).  The Children of Bradley Cooper are 1. ",Bradley Cooper has one daughter.,1,"the education of bradley cooper are villanova university  ,  georgetown university  ( ba )   ,  new school  ( mfa )  .   the spouse ( s )  of bradley cooper are jennifer esposito  ,   (  m .  2006 ;   div .  2007 )  .   the partner ( s )  of bradley cooper are irina shayk  ( 2015 - present )  .   the children of bradley cooper are 1 . ","[(('children', 61), ('one', 3), 0, ['RelatedTo']), (('children', 61), ('daughter', 4), 0, ['RelatedTo']), (('daughter', 4), ('children', 61), 1, ['RelatedTo']), (('1', 66), ('one', 3), 0, ['RelatedTo', 'Synonym', 'HasProperty']), (('one', 3), ('1', 66), 1, ['RelatedTo', 'Synonym', 'HasProperty'])]"
