,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
1202,1202,T2178,GW28," The Treatment of Obsessive-compulsive disorder are Counseling, selective serotonin reuptake inhibitors, tricyclic antidepressants.  The Symptoms of Obsessive-compulsive disorder are Feel the need to check things repeatedly, perform certain routines repeatedly, have certain thoughts repeatedly.  The Complications of Obsessive-compulsive disorder are Tics, anxiety disorder, suicide.  The Differential diagnosis of Obsessive-compulsive disorder are Anxiety disorder, major depressive disorder, eating disorders, obsessive-compulsive personality disorder. ",Obsessive–compulsive disorder can be treated with oils and scents.,0,"the treatment of obsessive - compulsive disorder are counseling ,  selective serotonin reuptake inhibitors ,  tricyclic antidepressants .   the symptoms of obsessive - compulsive disorder are feel the need to check things repeatedly ,  perform certain routines repeatedly ,  have certain thoughts repeatedly .   the complications of obsessive - compulsive disorder are tics ,  anxiety disorder ,  suicide .   the differential diagnosis of obsessive - compulsive disorder are anxiety disorder ,  major depressive disorder ,  eating disorders ,  obsessive - compulsive personality disorder . ","[(('need', 28), ('disorder', 1), 0, ['Co-Hyponym']), (('disorder', 1), ('need', 28), 1, ['Co-Hyponym']), (('check', 30), ('disorder', 1), 0, ['Co-Hyponym']), (('disorder', 1), ('check', 30), 1, ['Co-Hyponym']), (('disorders', 76), ('disorder', 1), 0, ['RelatedTo', 'FormOf'])]"
1203,1203,T2178,GW52," The Frequency of Obsessive-compulsive disorder are 2.3%.   The Complications of Obsessive-compulsive disorder are Tics, anxiety disorder, suicide.  The Usual onset of Obsessive-compulsive disorder are Before 35 years.  The Differential diagnosis of Obsessive-compulsive disorder are Anxiety disorder, major depressive disorder, eating disorders, obsessive-compulsive personality disorder. ",OCD occurs in more than 2% of the population.,2,"the frequency of obsessive - compulsive disorder are 2 . 3 %  .    the complications of obsessive - compulsive disorder are tics ,  anxiety disorder ,  suicide .   the usual onset of obsessive - compulsive disorder are before 35 years .   the differential diagnosis of obsessive - compulsive disorder are anxiety disorder ,  major depressive disorder ,  eating disorders ,  obsessive - compulsive personality disorder . ","[(('ocd', 0), ('obsessive', 3), 1, ['RelatedTo']), (('3', 10), ('2', 5), 0, ['Co-Hyponym']), (('2', 5), ('3', 10), 1, ['Co-Hyponym']), (('ocd', 0), ('obsessive', 16), 1, ['RelatedTo']), (('ocd', 0), ('obsessive', 32), 1, ['RelatedTo']), (('ocd', 0), ('obsessive', 45), 1, ['RelatedTo']), (('ocd', 0), ('obsessive', 60), 1, ['RelatedTo'])]"
1204,1204,T2178,GW52," The Symptoms of Obsessive-compulsive disorder are Feel the need to check things repeatedly, perform certain routines repeatedly, have certain thoughts repeatedly.  The Usual onset of Obsessive-compulsive disorder are Before 35 years.  The Diagnostic method of Obsessive-compulsive disorder are Based on the symptoms.  The Differential diagnosis of Obsessive-compulsive disorder are Anxiety disorder, major depressive disorder, eating disorders, obsessive-compulsive personality disorder. ",The onset of OCD can vary greatly.,1,"the symptoms of obsessive - compulsive disorder are feel the need to check things repeatedly ,  perform certain routines repeatedly ,  have certain thoughts repeatedly .   the usual onset of obsessive - compulsive disorder are before 35 years .   the diagnostic method of obsessive - compulsive disorder are based on the symptoms .   the differential diagnosis of obsessive - compulsive disorder are anxiety disorder ,  major depressive disorder ,  eating disorders ,  obsessive - compulsive personality disorder . ","[(('ocd', 3), ('obsessive', 3), 1, ['RelatedTo']), (('vary', 5), ('usual', 27), 1, ['RelatedTo']), (('ocd', 3), ('obsessive', 30), 1, ['RelatedTo']), (('ocd', 3), ('obsessive', 43), 1, ['RelatedTo']), (('ocd', 3), ('obsessive', 57), 1, ['RelatedTo']), (('ocd', 3), ('obsessive', 72), 1, ['RelatedTo'])]"
1205,1205,T2178,GW52," The Symptoms of Obsessive-compulsive disorder are Feel the need to check things repeatedly, perform certain routines repeatedly, have certain thoughts repeatedly.  The Causes of Obsessive-compulsive disorder are Unknown.  The Diagnostic method of Obsessive-compulsive disorder are Based on the symptoms.  The Differential diagnosis of Obsessive-compulsive disorder are Anxiety disorder, major depressive disorder, eating disorders, obsessive-compulsive personality disorder. ",OCD has known causes.,0,"the symptoms of obsessive - compulsive disorder are feel the need to check things repeatedly ,  perform certain routines repeatedly ,  have certain thoughts repeatedly .   the causes of obsessive - compulsive disorder are unknown .   the diagnostic method of obsessive - compulsive disorder are based on the symptoms .   the differential diagnosis of obsessive - compulsive disorder are anxiety disorder ,  major depressive disorder ,  eating disorders ,  obsessive - compulsive personality disorder . ","[(('ocd', 0), ('obsessive', 3), 1, ['RelatedTo']), (('certain', 17), ('known', 2), 0, ['RelatedTo']), (('certain', 22), ('known', 2), 0, ['RelatedTo']), (('ocd', 0), ('obsessive', 29), 1, ['RelatedTo']), (('unknown', 34), ('known', 2), 0, ['RelatedTo', 'Antonym', 'DerivedFrom']), (('known', 2), ('unknown', 34), 1, ['Antonym']), (('ocd', 0), ('obsessive', 40), 1, ['RelatedTo']), (('ocd', 0), ('obsessive', 54), 1, ['RelatedTo']), (('ocd', 0), ('obsessive', 69), 1, ['RelatedTo'])]"
1206,1206,T2179,GW60," The Observed by of Onam, Thiruvonam are Malayalis as religious and cultural festival, Kerala state.  The Significance of Onam, Thiruvonam are Harvest festival.  The 2018 date of Onam, Thiruvonam are Fri 24 Aug to Mon 27 Aug.  The 2019 date of Onam, Thiruvonam are Tue 10 Sep to Fri 13 Sep. ",The 2019 festival occurs later in the year than  the 2018 festival.,2,"the observed by of onam ,  thiruvonam are malayalis as religious and cultural festival ,  kerala state .   the significance of onam ,  thiruvonam are harvest festival .   the 2018 date of onam ,  thiruvonam are fri 24 aug to mon 27 aug .   the 2019 date of onam ,  thiruvonam are tue 10 sep to fri 13 sep . ","[(('onam', 4), ('festival', 2), 0, ['RelatedTo', 'IsA']), (('onam', 4), ('festival', 11), 0, ['RelatedTo', 'IsA']), (('festival', 13), ('year', 7), 0, ['Co-Hyponym']), (('year', 7), ('festival', 13), 1, ['Co-Hyponym']), (('onam', 21), ('festival', 2), 0, ['RelatedTo', 'IsA']), (('onam', 21), ('festival', 11), 0, ['RelatedTo', 'IsA']), (('harvest', 25), ('festival', 2), 0, ['RelatedTo']), (('harvest', 25), ('festival', 11), 0, ['RelatedTo']), (('festival', 26), ('year', 7), 0, ['Co-Hyponym']), (('year', 7), ('festival', 26), 1, ['Co-Hyponym']), (('date', 30), ('year', 7), 0, ['Hypernym']), (('year', 7), ('date', 30), 1, ['RelatedTo', 'Hyponym', 'IsA']), (('onam', 32), ('festival', 2), 0, ['RelatedTo', 'IsA']), (('onam', 32), ('festival', 11), 0, ['RelatedTo', 'IsA']), (('date', 46), ('year', 7), 0, ['Hypernym']), (('year', 7), ('date', 46), 1, ['RelatedTo', 'Hyponym', 'IsA']), (('onam', 48), ('festival', 2), 0, ['RelatedTo', 'IsA']), (('onam', 48), ('festival', 11), 0, ['RelatedTo', 'IsA'])]"
1207,1207,T2179,GW60," The Observances of Onam, Thiruvonam are Sadya, Thiruvathira Kali, Puli Kali,  Pookalam ,  Ona-thallu , Thrikkakarayappan, Onathappan, Tug of War, Thumbi Thullal, Onavillu, Kazhchakkula, Athachamayam, and Vallamkali..  The Date of Onam, Thiruvonam are Chingam  (August/September).  The 2018 date of Onam, Thiruvonam are Fri 24 Aug to Mon 27 Aug.  The 2019 date of Onam, Thiruvonam are Tue 10 Sep to Fri 13 Sep. ",Chingham is 60 days long.,1,"the observances of onam ,  thiruvonam are sadya ,  thiruvathira kali ,  puli kali ,   pookalam  ,   ona - thallu  ,  thrikkakarayappan ,  onathappan ,  tug of war ,  thumbi thullal ,  onavillu ,  kazhchakkula ,  athachamayam ,  and vallamkali .  .   the date of onam ,  thiruvonam are chingam   ( august / september )  .   the 2018 date of onam ,  thiruvonam are fri 24 aug to mon 27 aug .   the 2019 date of onam ,  thiruvonam are tue 10 sep to fri 13 sep . ","[(('war', 27), ('long', 4), 0, ['RelatedTo']), (('24', 65), ('60', 2), 0, ['Co-Hyponym']), (('60', 2), ('24', 65), 1, ['Co-Hyponym']), (('27', 69), ('60', 2), 0, ['Co-Hyponym']), (('60', 2), ('27', 69), 1, ['Co-Hyponym']), (('10', 81), ('60', 2), 0, ['Co-Hyponym']), (('60', 2), ('10', 81), 1, ['Co-Hyponym']), (('13', 85), ('60', 2), 0, ['Co-Hyponym']), (('60', 2), ('13', 85), 1, ['Co-Hyponym'])]"
1208,1208,T2179,GW60," The Observed by of Onam, Thiruvonam are Malayalis as religious and cultural festival, Kerala state.  The Significance of Onam, Thiruvonam are Harvest festival.  The Date of Onam, Thiruvonam are Chingam  (August/September).  The Frequency of Onam, Thiruvonam are Annual. ",The festival is a different number of days each year.,0,"the observed by of onam ,  thiruvonam are malayalis as religious and cultural festival ,  kerala state .   the significance of onam ,  thiruvonam are harvest festival .   the date of onam ,  thiruvonam are chingam   ( august / september )  .   the frequency of onam ,  thiruvonam are annual . ","[(('onam', 4), ('festival', 1), 0, ['RelatedTo', 'IsA']), (('festival', 13), ('year', 9), 0, ['Co-Hyponym']), (('year', 9), ('festival', 13), 1, ['Co-Hyponym']), (('onam', 21), ('festival', 1), 0, ['RelatedTo', 'IsA']), (('harvest', 25), ('festival', 1), 0, ['RelatedTo']), (('festival', 26), ('year', 9), 0, ['Co-Hyponym']), (('year', 9), ('festival', 26), 1, ['Co-Hyponym']), (('date', 29), ('number', 5), 0, ['RelatedTo']), (('date', 29), ('year', 9), 0, ['Hypernym']), (('year', 9), ('date', 29), 1, ['RelatedTo', 'Hyponym', 'IsA']), (('onam', 31), ('festival', 1), 0, ['RelatedTo', 'IsA']), (('frequency', 43), ('number', 5), 0, ['RelatedTo', 'Hypernym']), (('number', 5), ('frequency', 43), 1, ['Hyponym']), (('onam', 45), ('festival', 1), 0, ['RelatedTo', 'IsA']), (('annual', 49), ('year', 9), 0, ['RelatedTo']), (('year', 9), ('annual', 49), 1, ['RelatedTo'])]"
1209,1209,T2179,GW74," The Date of Onam, Thiruvonam are Chingam  (August/September).  The 2018 date of Onam, Thiruvonam are Fri 24 Aug to Mon 27 Aug.  The 2019 date of Onam, Thiruvonam are Tue 10 Sep to Fri 13 Sep.  The Frequency of Onam, Thiruvonam are Annual. ","Onam, Thiruvonam occurs during a different month in 2019 than 2018",2,"the date of onam ,  thiruvonam are chingam   ( august / september )  .   the 2018 date of onam ,  thiruvonam are fri 24 aug to mon 27 aug .   the 2019 date of onam ,  thiruvonam are tue 10 sep to fri 13 sep .   the frequency of onam ,  thiruvonam are annual . ","[(('date', 1), ('month', 7), 0, ['RelatedTo', 'DistinctFrom', 'Hypernym']), (('month', 7), ('date', 1), 1, ['RelatedTo', 'Hyponym', 'IsA']), (('august', 9), ('month', 7), 0, ['RelatedTo', 'IsA']), (('month', 7), ('august', 9), 1, ['RelatedTo']), (('september', 11), ('month', 7), 0, ['RelatedTo', 'IsA']), (('month', 7), ('september', 11), 1, ['RelatedTo']), (('date', 16), ('month', 7), 0, ['RelatedTo', 'DistinctFrom', 'Hypernym']), (('month', 7), ('date', 16), 1, ['RelatedTo', 'Hyponym', 'IsA']), (('date', 32), ('month', 7), 0, ['RelatedTo', 'DistinctFrom', 'Hypernym']), (('month', 7), ('date', 32), 1, ['RelatedTo', 'Hyponym', 'IsA'])]"
1210,1210,T2179,GW74," The Observed by of Onam, Thiruvonam are Malayalis as religious and cultural festival, Kerala state.  The Type of Onam, Thiruvonam are Hindu.  The Significance of Onam, Thiruvonam are Harvest festival.  The Observances of Onam, Thiruvonam are Sadya, Thiruvathira Kali, Puli Kali,  Pookalam ,  Ona-thallu , Thrikkakarayappan, Onathappan, Tug of War, Thumbi Thullal, Onavillu, Kazhchakkula, Athachamayam, and Vallamkali.. ","All Hindus participate in Tug of War in observing Onam, Thiruvonam",1,"the observed by of onam ,  thiruvonam are malayalis as religious and cultural festival ,  kerala state .   the type of onam ,  thiruvonam are hindu .   the significance of onam ,  thiruvonam are harvest festival .   the observances of onam ,  thiruvonam are sadya ,  thiruvathira kali ,  puli kali ,   pookalam  ,   ona - thallu  ,  thrikkakarayappan ,  onathappan ,  tug of war ,  thumbi thullal ,  onavillu ,  kazhchakkula ,  athachamayam ,  and vallamkali .  . ","[(('onam', 9), ('festival', 13), 1, ['RelatedTo', 'IsA']), (('onam', 9), ('kerala', 15), 1, ['RelatedTo']), (('state', 16), ('war', 6), 0, ['Hyponym']), (('war', 6), ('state', 16), 1, ['Hypernym']), (('hindus', 1), ('hindu', 25), 1, ['RelatedTo', 'FormOf']), (('onam', 9), ('harvest', 34), 1, ['RelatedTo']), (('onam', 9), ('festival', 35), 1, ['RelatedTo', 'IsA']), (('tug', 62), ('war', 6), 0, ['Co-Hyponym']), (('war', 6), ('tug', 62), 1, ['Co-Hyponym']), (('war', 64), ('tug', 4), 0, ['Co-Hyponym']), (('tug', 4), ('war', 64), 1, ['Co-Hyponym'])]"
1211,1211,T2179,GW74," The Date of Onam, Thiruvonam are Chingam  (August/September).  The 2018 date of Onam, Thiruvonam are Fri 24 Aug to Mon 27 Aug.  The 2019 date of Onam, Thiruvonam are Tue 10 Sep to Fri 13 Sep.  The Frequency of Onam, Thiruvonam are Annual. ","Onam, Thiruvonam begins and ends on the same day of the week on 2018 nd 2019",0,"the date of onam ,  thiruvonam are chingam   ( august / september )  .   the 2018 date of onam ,  thiruvonam are fri 24 aug to mon 27 aug .   the 2019 date of onam ,  thiruvonam are tue 10 sep to fri 13 sep .   the frequency of onam ,  thiruvonam are annual . ","[(('date', 1), ('day', 9), 0, ['Co-Hyponym', 'RelatedTo', 'IsA', 'Hypernym']), (('day', 9), ('date', 1), 1, ['Hyponym', 'Co-Hyponym']), (('week', 12), ('date', 1), 1, ['IsA']), (('date', 16), ('day', 9), 0, ['Co-Hyponym', 'RelatedTo', 'IsA', 'Hypernym']), (('day', 9), ('date', 16), 1, ['Hyponym', 'Co-Hyponym']), (('week', 12), ('date', 16), 1, ['IsA']), (('date', 32), ('day', 9), 0, ['Co-Hyponym', 'RelatedTo', 'IsA', 'Hypernym']), (('day', 9), ('date', 32), 1, ['Hyponym', 'Co-Hyponym']), (('week', 12), ('date', 32), 1, ['IsA'])]"
1212,1212,T2179,GW28," The Observed by of Onam, Thiruvonam are Malayalis as religious and cultural festival, Kerala state.  The Type of Onam, Thiruvonam are Hindu.  The Significance of Onam, Thiruvonam are Harvest festival.  The Date of Onam, Thiruvonam are Chingam  (August/September). ","Onam, Thiruvonam is a Hindu religious festival that falls on different dates every year.",2,"the observed by of onam ,  thiruvonam are malayalis as religious and cultural festival ,  kerala state .   the type of onam ,  thiruvonam are hindu .   the significance of onam ,  thiruvonam are harvest festival .   the date of onam ,  thiruvonam are chingam   ( august / september )  . ","[(('onam', 4), ('festival', 7), 0, ['RelatedTo', 'IsA']), (('onam', 0), ('festival', 13), 1, ['RelatedTo', 'IsA']), (('festival', 13), ('year', 14), 0, ['Co-Hyponym']), (('year', 14), ('festival', 13), 1, ['Co-Hyponym']), (('onam', 0), ('kerala', 15), 1, ['RelatedTo']), (('onam', 21), ('festival', 7), 0, ['RelatedTo', 'IsA']), (('onam', 30), ('festival', 7), 0, ['RelatedTo', 'IsA']), (('onam', 0), ('harvest', 34), 1, ['RelatedTo']), (('harvest', 34), ('festival', 7), 0, ['RelatedTo']), (('onam', 0), ('festival', 35), 1, ['RelatedTo', 'IsA']), (('festival', 35), ('year', 14), 0, ['Co-Hyponym']), (('year', 14), ('festival', 35), 1, ['Co-Hyponym']), (('dates', 12), ('date', 38), 1, ['RelatedTo', 'FormOf']), (('date', 38), ('year', 14), 0, ['Hypernym']), (('year', 14), ('date', 38), 1, ['RelatedTo', 'Hyponym', 'IsA']), (('onam', 40), ('festival', 7), 0, ['RelatedTo', 'IsA'])]"
1213,1213,T2179,GW28," The Observed by of Onam, Thiruvonam are Malayalis as religious and cultural festival, Kerala state.  The Type of Onam, Thiruvonam are Hindu.  The Observances of Onam, Thiruvonam are Sadya, Thiruvathira Kali, Puli Kali,  Pookalam ,  Ona-thallu , Thrikkakarayappan, Onathappan, Tug of War, Thumbi Thullal, Onavillu, Kazhchakkula, Athachamayam, and Vallamkali..  The Date of Onam, Thiruvonam are Chingam  (August/September). ","Onam, Thiruvonam is only celebrated by Hindus in India.",1,"the observed by of onam ,  thiruvonam are malayalis as religious and cultural festival ,  kerala state .   the type of onam ,  thiruvonam are hindu .   the observances of onam ,  thiruvonam are sadya ,  thiruvathira kali ,  puli kali ,   pookalam  ,   ona - thallu  ,  thrikkakarayappan ,  onathappan ,  tug of war ,  thumbi thullal ,  onavillu ,  kazhchakkula ,  athachamayam ,  and vallamkali .  .   the date of onam ,  thiruvonam are chingam   ( august / september )  . ","[(('onam', 4), ('india', 9), 0, ['RelatedTo']), (('onam', 0), ('festival', 13), 1, ['RelatedTo', 'IsA']), (('onam', 0), ('kerala', 15), 1, ['RelatedTo']), (('kerala', 15), ('india', 9), 0, ['RelatedTo']), (('india', 9), ('state', 16), 1, ['IsA']), (('onam', 21), ('india', 9), 0, ['RelatedTo']), (('hindus', 7), ('hindu', 25), 1, ['RelatedTo', 'FormOf']), (('india', 9), ('hindu', 25), 1, ['RelatedTo']), (('onam', 30), ('india', 9), 0, ['RelatedTo']), (('onam', 72), ('india', 9), 0, ['RelatedTo'])]"
1214,1214,T2179,GW28," The Observed by of Onam, Thiruvonam are Malayalis as religious and cultural festival, Kerala state.  The Type of Onam, Thiruvonam are Hindu.  The Significance of Onam, Thiruvonam are Harvest festival.  The Observances of Onam, Thiruvonam are Sadya, Thiruvathira Kali, Puli Kali,  Pookalam ,  Ona-thallu , Thrikkakarayappan, Onathappan, Tug of War, Thumbi Thullal, Onavillu, Kazhchakkula, Athachamayam, and Vallamkali.. ","Onam, Thiruvonam is a festival celebrated by Pakistanis.",0,"the observed by of onam ,  thiruvonam are malayalis as religious and cultural festival ,  kerala state .   the type of onam ,  thiruvonam are hindu .   the significance of onam ,  thiruvonam are harvest festival .   the observances of onam ,  thiruvonam are sadya ,  thiruvathira kali ,  puli kali ,   pookalam  ,   ona - thallu  ,  thrikkakarayappan ,  onathappan ,  tug of war ,  thumbi thullal ,  onavillu ,  kazhchakkula ,  athachamayam ,  and vallamkali .  . ","[(('onam', 4), ('festival', 5), 0, ['RelatedTo', 'IsA']), (('onam', 0), ('festival', 13), 1, ['RelatedTo', 'IsA']), (('onam', 0), ('kerala', 15), 1, ['RelatedTo']), (('onam', 21), ('festival', 5), 0, ['RelatedTo', 'IsA']), (('onam', 30), ('festival', 5), 0, ['RelatedTo', 'IsA']), (('onam', 0), ('harvest', 34), 1, ['RelatedTo']), (('harvest', 34), ('festival', 5), 0, ['RelatedTo']), (('onam', 0), ('festival', 35), 1, ['RelatedTo', 'IsA']), (('onam', 40), ('festival', 5), 0, ['RelatedTo', 'IsA'])]"
1215,1215,T2180,GW52," The Other name(s) of Oregon, California and Eastern Railway are Strahorn Line.  The Locale of Oregon, California and Eastern Railway are South-central Oregon.  The Stations of Oregon, California and Eastern Railway are Klamath Falls, Hager, Pine Grove, Olene, Swan Lake, Movina, Dairy, Hildebrand, Horton, West Switch Back, East Switch Back, Sprague River, Beatty, Sycan, Kesterson Spur, North Fork, Bly.  The Line length of Oregon, California and Eastern Railway are 64 mi (103 km).  ","The Oregon, California and Eastern Railway is over 60 miles long.",2,"the other name ( s )  of oregon ,  california and eastern railway are strahorn line .   the locale of oregon ,  california and eastern railway are south - central oregon .   the stations of oregon ,  california and eastern railway are klamath falls ,  hager ,  pine grove ,  olene ,  swan lake ,  movina ,  dairy ,  hildebrand ,  horton ,  west switch back ,  east switch back ,  sprague river ,  beatty ,  sycan ,  kesterson spur ,  north fork ,  bly .   the line length of oregon ,  california and eastern railway are 64 mi  ( 103 km )  . ","[(('line', 15), ('railway', 6), 0, ['RelatedTo', 'Hyponym']), (('railway', 6), ('line', 15), 1, ['IsA', 'Hypernym']), (('line', 15), ('long', 11), 0, ['RelatedTo']), (('klamath', 42), ('oregon', 1), 0, ['RelatedTo', 'PartOf']), (('klamath', 42), ('california', 3), 0, ['RelatedTo', 'PartOf']), (('pine', 47), ('long', 11), 0, ['RelatedTo', 'Hypernym']), (('long', 11), ('pine', 47), 1, ['Hyponym']), (('switch', 64), ('railway', 6), 0, ['Hypernym']), (('railway', 6), ('switch', 64), 1, ['Hyponym']), (('east', 67), ('eastern', 5), 0, ['RelatedTo', 'Synonym', 'SimilarTo']), (('eastern', 5), ('east', 67), 1, ['RelatedTo', 'EtymologicallyRelatedTo', 'SimilarTo']), (('switch', 68), ('railway', 6), 0, ['Hypernym']), (('railway', 6), ('switch', 68), 1, ['Hyponym']), (('river', 72), ('long', 11), 0, ['RelatedTo']), (('line', 87), ('railway', 6), 0, ['RelatedTo', 'Hyponym']), (('railway', 6), ('line', 87), 1, ['IsA', 'Hypernym']), (('line', 87), ('long', 11), 0, ['RelatedTo']), (('length', 88), ('long', 11), 0, ['RelatedTo', 'DerivedFrom']), (('long', 11), ('length', 88), 1, ['RelatedTo'])]"
1216,1216,T2180,GW52," The Locale of Oregon, California and Eastern Railway are South-central Oregon.  The Termini of Oregon, California and Eastern Railway are Klamath Falls , Bly.  The Stations of Oregon, California and Eastern Railway are Klamath Falls, Hager, Pine Grove, Olene, Swan Lake, Movina, Dairy, Hildebrand, Horton, West Switch Back, East Switch Back, Sprague River, Beatty, Sycan, Kesterson Spur, North Fork, Bly.  The Line length of Oregon, California and Eastern Railway are 64 mi (103 km).  ","The Oregon, California and Eastern Railway runs throughout the day.",1,"the locale of oregon ,  california and eastern railway are south - central oregon .   the termini of oregon ,  california and eastern railway are klamath falls  ,  bly .   the stations of oregon ,  california and eastern railway are klamath falls ,  hager ,  pine grove ,  olene ,  swan lake ,  movina ,  dairy ,  hildebrand ,  horton ,  west switch back ,  east switch back ,  sprague river ,  beatty ,  sycan ,  kesterson spur ,  north fork ,  bly .   the line length of oregon ,  california and eastern railway are 64 mi  ( 103 km )  . ","[(('klamath', 25), ('oregon', 1), 0, ['RelatedTo', 'PartOf']), (('klamath', 25), ('california', 3), 0, ['RelatedTo', 'PartOf']), (('klamath', 40), ('oregon', 1), 0, ['RelatedTo', 'PartOf']), (('klamath', 40), ('california', 3), 0, ['RelatedTo', 'PartOf']), (('switch', 62), ('railway', 6), 0, ['Hypernym']), (('railway', 6), ('switch', 62), 1, ['Hyponym']), (('east', 65), ('eastern', 5), 0, ['RelatedTo', 'Synonym', 'SimilarTo']), (('eastern', 5), ('east', 65), 1, ['RelatedTo', 'EtymologicallyRelatedTo', 'SimilarTo']), (('switch', 66), ('railway', 6), 0, ['Hypernym']), (('railway', 6), ('switch', 66), 1, ['Hyponym']), (('river', 70), ('runs', 7), 0, ['RelatedTo']), (('line', 85), ('railway', 6), 0, ['RelatedTo', 'Hyponym']), (('railway', 6), ('line', 85), 1, ['IsA', 'Hypernym']), (('day', 10), ('length', 86), 1, ['RelatedTo'])]"
1217,1217,T2180,GW52," The Other name(s) of Oregon, California and Eastern Railway are Strahorn Line.  The Locale of Oregon, California and Eastern Railway are South-central Oregon.  The Termini of Oregon, California and Eastern Railway are Klamath Falls , Bly.  The Stations of Oregon, California and Eastern Railway are Klamath Falls, Hager, Pine Grove, Olene, Swan Lake, Movina, Dairy, Hildebrand, Horton, West Switch Back, East Switch Back, Sprague River, Beatty, Sycan, Kesterson Spur, North Fork, Bly. ","The Oregon, California and Eastern Railway takes place throughout all of Oregon.",0,"the other name ( s )  of oregon ,  california and eastern railway are strahorn line .   the locale of oregon ,  california and eastern railway are south - central oregon .   the termini of oregon ,  california and eastern railway are klamath falls  ,  bly .   the stations of oregon ,  california and eastern railway are klamath falls ,  hager ,  pine grove ,  olene ,  swan lake ,  movina ,  dairy ,  hildebrand ,  horton ,  west switch back ,  east switch back ,  sprague river ,  beatty ,  sycan ,  kesterson spur ,  north fork ,  bly . ","[(('name', 2), ('place', 8), 0, ['RelatedTo']), (('line', 15), ('railway', 6), 0, ['RelatedTo', 'Hyponym']), (('railway', 6), ('line', 15), 1, ['IsA', 'Hypernym']), (('line', 15), ('place', 8), 0, ['RelatedTo', 'Hyponym']), (('place', 8), ('line', 15), 1, ['AtLocation', 'Hypernym']), (('locale', 18), ('place', 8), 0, ['RelatedTo']), (('place', 8), ('locale', 18), 1, ['RelatedTo']), (('klamath', 42), ('oregon', 1), 0, ['RelatedTo', 'PartOf']), (('klamath', 42), ('california', 3), 0, ['RelatedTo', 'PartOf']), (('klamath', 42), ('oregon', 12), 0, ['RelatedTo', 'PartOf']), (('klamath', 57), ('oregon', 1), 0, ['RelatedTo', 'PartOf']), (('klamath', 57), ('california', 3), 0, ['RelatedTo', 'PartOf']), (('klamath', 57), ('oregon', 12), 0, ['RelatedTo', 'PartOf']), (('grove', 63), ('place', 8), 0, ['RelatedTo']), (('lake', 68), ('place', 8), 0, ['RelatedTo']), (('switch', 79), ('railway', 6), 0, ['Hypernym']), (('railway', 6), ('switch', 79), 1, ['Hyponym']), (('switch', 79), ('place', 8), 0, ['RelatedTo']), (('back', 80), ('place', 8), 0, ['Hypernym']), (('place', 8), ('back', 80), 1, ['Hyponym']), (('east', 82), ('eastern', 5), 0, ['RelatedTo', 'Synonym', 'SimilarTo']), (('eastern', 5), ('east', 82), 1, ['RelatedTo', 'EtymologicallyRelatedTo', 'SimilarTo']), (('switch', 83), ('railway', 6), 0, ['Hypernym']), (('railway', 6), ('switch', 83), 1, ['Hyponym']), (('switch', 83), ('place', 8), 0, ['RelatedTo']), (('back', 84), ('place', 8), 0, ['Hypernym']), (('place', 8), ('back', 84), 1, ['Hyponym'])]"
1218,1218,T2180,GW28," The Other name(s) of Oregon, California and Eastern Railway are Strahorn Line.  The Locale of Oregon, California and Eastern Railway are South-central Oregon.  The Stations of Oregon, California and Eastern Railway are Klamath Falls, Hager, Pine Grove, Olene, Swan Lake, Movina, Dairy, Hildebrand, Horton, West Switch Back, East Switch Back, Sprague River, Beatty, Sycan, Kesterson Spur, North Fork, Bly.  The Line length of Oregon, California and Eastern Railway are 64 mi (103 km).  ","Oregon, California and Eastern Railway service  multiple stations.",2,"the other name ( s )  of oregon ,  california and eastern railway are strahorn line .   the locale of oregon ,  california and eastern railway are south - central oregon .   the stations of oregon ,  california and eastern railway are klamath falls ,  hager ,  pine grove ,  olene ,  swan lake ,  movina ,  dairy ,  hildebrand ,  horton ,  west switch back ,  east switch back ,  sprague river ,  beatty ,  sycan ,  kesterson spur ,  north fork ,  bly .   the line length of oregon ,  california and eastern railway are 64 mi  ( 103 km )  . ","[(('line', 15), ('railway', 5), 0, ['RelatedTo', 'Hyponym']), (('railway', 5), ('line', 15), 1, ['IsA', 'Hypernym']), (('line', 15), ('service', 6), 0, ['RelatedTo', 'Hyponym', 'Co-Hyponym']), (('service', 6), ('line', 15), 1, ['Co-Hyponym', 'Hypernym']), (('klamath', 42), ('oregon', 0), 0, ['RelatedTo', 'PartOf']), (('klamath', 42), ('california', 2), 0, ['RelatedTo', 'PartOf']), (('switch', 64), ('railway', 5), 0, ['Hypernym']), (('railway', 5), ('switch', 64), 1, ['Hyponym']), (('east', 67), ('eastern', 4), 0, ['RelatedTo', 'Synonym', 'SimilarTo']), (('eastern', 4), ('east', 67), 1, ['RelatedTo', 'EtymologicallyRelatedTo', 'SimilarTo']), (('switch', 68), ('railway', 5), 0, ['Hypernym']), (('railway', 5), ('switch', 68), 1, ['Hyponym']), (('line', 87), ('railway', 5), 0, ['RelatedTo', 'Hyponym']), (('railway', 5), ('line', 87), 1, ['IsA', 'Hypernym']), (('line', 87), ('service', 6), 0, ['RelatedTo', 'Hyponym', 'Co-Hyponym']), (('service', 6), ('line', 87), 1, ['Co-Hyponym', 'Hypernym'])]"
